Model,EOSL Date,Source URL,Vendor
Sun SPARC T3-1 Server  8 Core,2017-08-31,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC T3-2 Server  16 Core,2017-08-31,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC Enterprise T5220,2017-09-30,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC Enterprise T5240,2017-12-31,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC Enterprise T5120,2018-08-31,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC Enterprise T5440,2018-08-31,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC Enterprise T1000,2018-09-30,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Sun SPARC Enterprise T2000,2018-09-30,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
SPARC T4-1,2021-03-30,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
SPARC T5-2,2022-05-31,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
Solaris 11,2031-11-30,https://relutech.com/eol-eosl/sun-oracle/?orderby=date-asc,Sun Oracle
