Model,EOSL Date,Source URL,Vendor
Nextscale n1200 DWC Manifold,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
RDX Tape Drive,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD340,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD350,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD440,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD450,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD540,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD550,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD640,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RD650,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RS140,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TD340,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TD350,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TS440,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
GSS JBOD,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
TS3xxx Tape Library,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
SA120 Storage,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3100 M3,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3250 M3,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3650 M4 BD,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
NetBAY Enterprise Rack Cabinet,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
NetBAY S2 Rack Cabinet,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3620 M3,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3950 X5,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3250 M4,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3250 M5,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3500 M4,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3530 M4,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3550 M4,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
IBM System x3650 M4,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TS140,2021-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
NeXtScale nx360 M5 DWC,2022-01-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem D2 Enclosure,2022-03-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkAgile CP-CB – SD530,2022-03-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkAgile CP-S,2022-03-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkAgile CP-NB,2022-03-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
Storage Area Network (SAN) – V Series 6Gb,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x3500 M5,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkAgile HX,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer RS160,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TS150,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TS450,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkServer TS460,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System x iDataPlex dx360 M3 Server,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
Storage DX8200C,2022-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
RackSwitch G8296,2024-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
B300 FC SAN Switch,2025-04-30,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
B6505 FC SAN Switch,2025-04-30,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
B6510 FC SAN Switch,2025-04-30,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
Flex System Chassis,2025-10-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
RackSwitch G7028,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
RackSwitch G7052,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
RackSwitch G8052,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
RackSwitch G8272,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem NE0152TO 1G RackSwitch,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem NE01064TO 1G RackSwitch,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem NE2580O RackSwitch,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem NE10032O 100G RackSwitch,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem NE2572O 25G RackSwitch,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem NE0152T 1G RackSwitch,2025-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
ThinkSystem ST50,2026-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
System Storage TS2xxx Tape Drive,2027-12-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
CE0128TB/PB Campus Switch 1G,2028-03-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
CE0152TB/PB Campus Switch 1G,2028-03-31,https://relutech.com/eol-eosl/lenovo/?orderby=date-asc,Lenovo
